# gapseq version: 1.2 34eb2fd3
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|VALSYN-PWY|	L-valine biosynthesis	true	100	0	0	0	DIHYDROXYISOVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERVAL-RXN ACETOLACTREDUCTOISOM-RXN ACETOLACTSYN-RXN 
|XYLCAT-PWY|	D-xylose degradation I	false	50	0	0	0	XYLULOKIN-RXN 
2FLHYD	2-fucosyllactose degradation	false	0	0	1	0	
LNT-DEGRADATION	Lacto-N-tetraose degradation	false	50	0	1	0	rxn2 rxn4 
FUCDEGRA-NP	L-Fucose degradation (non-phosphorylating)	false	60	1	0	0	FUC-DEHYD LACALDRED 
BIFIDOSHUNT2	Bifidobacterium shunt II	false	66	0	2	0	TRANSALDOL-RXN 1TRANSKETO-RXN RIB5PISOM-RXN RIBULP3EPIM-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 2PGADEHYDRAT-RXN PEPDEPHOS-RXN PGLUCISOM-RXN GLUCOKIN-RXN 
NADP-RED-FD-NADH	Coupled NADP reduction via ferredoxin and NADH	false	0	0	0	0	
FD-NADH-OXIDO	Ferredoxin:NAD+ oxidoreductase	false	0	0	0	0	
MQL6-NADH-OXIDO	NADH:menaquinone6 oxidoreductase	true	100	0	0	0	NQOR-RXN 
TRPSYN-PWY2	L-tryptophan biosynthesis (complex)	true	100	0	1	1	IGPSYN-RXN PRAISOM-RXN PRTRANS-RXN ANTHRANSYN-RXN TRYPSYN-RXN 
BACTERIOFERRITIN-PWY	ferroxidase	true	100	0	0	0	RXN0-1483 
SO4ASSIM-PWY2	sulfate reduction I (assimilatory)	false	60	0	1	1	SULFATE-ADENYLYLTRANS-RXN ADENYLYLSULFKIN-RXN 325-BISPHOSPHATE-NUCLEOTIDASE-RXN 
PWY-6151-GS	S-adenosyl-L-methionine cycle I	true	80	1	2	2	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN RIBOSYLHOMOCYSTEINASE-RXN S-ADENMETSYN-RXN 
PEPTIDOGLYCANSYN-PWY2	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	false	90	0	2	1	NACGLCTRANS-RXN PHOSNACMURPENTATRANS-RXN UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
IMPSYN-HIGH-HCO3	inosine-5'-phosphate biosynthesis at high carbonate levels	false	80	0	1	0	SAICARSYN-RXN AICARSYN-RXN AICARTRANSFORM-RXN IMPCYCLOHYDROLASE-RXN 
PWY-6559-2	spermidine biosynthesis II (only one key enzyme)	true	75	0	1	1	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN RXN-11564 
MQL-OXIDASE-PWY	menaquinol oxidase (cytochrom aa3-600)	false	0	0	1	0	
PI-ABC-TRANS	Phosphate ABC transporter	true	100	0	0	0	ABC-27-RXN 
PYR-TO-BUT-NADPH	3-hydroxybutyryl-CoA dehydrogenase	false	0	0	0	0	
AC-BUT-COATRANS	acetyl-CoA fermentation to butanoate clostridia	false	0	0	1	0	
EXC-STARCH-N27	Extracellular starch(27n) degradation	false	40	0	0	0	alpha-amylase ABC-malt-transporter 
FOLATE-SYN-GS1	Folate biosynthesis from GTP and 4-aminobenzoate via dihydropterin-3-triphosphate	true	66	0	1	1	GTP-CYCLOHYDRO-I-RXN H2PTEROATESYNTH-RXN DIHYDROFOLATESYNTH-RXN DHFR 
THIAZOLE-SYN-GS1	thiazole biosynthesis I (facultative anaerobic bacteria) with tautomerase	false	62	0	0	0	THIAZOLSYN2-RXN DXS-RXN RXN-9789 RXN-14382 RXN0-308 
LDH-ETF-PWY	Electron bifurcating LDH/Etf complex	false	0	0	0	0	
NA-TRANSLOCATING-RNF	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex	true	100	0	0	0	NA-TRANSLOCATING-RNF 
NA-F0F1ATPSYN	Na(+)-translocating ATPase	true	100	0	0	0	NA-F0F1ATPSYNTHASE 
TYR-DEG-4HPAC	L-Tyrosine degradation to 4-hydroxyphenylacetate via tyramine	false	66	0	0	0	RXN-5821 1.2.1.53-RXN 
PYR-ACCOA-FROX	Pyruvate-ferredoxin oxidorectase to acetyl-CoA	false	0	0	0	0	
LWP-GS	Ljungdahl-Wood pathway (gapseq)	false	60	0	2	1	FORMATE-DEHYDROGENASE-FRDX RXN-5061 1.5.1.20-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN RXN-21797 
BAI-PWY	Bile acid 7alpha-dehydroxylation	false	37	0	2	2	RXN-Bai3 RXN-Bai5 RXN-Bai6 
QUERCETIN-ANAERO-DEG	Anaerobe quercetin degradation	false	0	1	1	0	
PHLOROGLUCINOL-DEG-PWY	phloroglucinol degradation (anaerobic)	false	50	1	1	0	R8-RXN 
PWY-8086-GS	(S)-lactate fermentation to propanoate	false	55	0	1	1	FUMHYDR-RXN R601-RXN RXN0-268 RXN-19738 PYRUVATE-CARBOXYLASE-RXN 
THRBIOSYN-GS	Threonine biosynthis from aspartate via homoserine (gapseq)	true	100	0	0	0	HOMOSERKIN-RXN THRESYN-RXN ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN HOMOSERDEHYDROG-RXN 
ISOBILE-BIOSYN	iso-bile acids biosynthesis (NADH or NADPH dependent)	false	0	0	0	0	
|ARGDEGRAD-PWY2|	L-arginine degradation V (arginine deiminase pathway)	false	33	0	1	1	ORNCARBAMTRANSFER-RXN 
|NADPHOS-DEPHOS-PWY|	NAD phosphorylation and dephosphorylation	true	100	0	2	1	NAD-KIN-RXN TRANS-RXN0-277 RXN-5822 
PWY3	leucyl aminopeptidase test	true	100	0	1	1	rxn1 
PWY4	arginine deiminase test	false	0	0	1	0	
MASS-SYNTHESIS	massetolide A biosynthesis	false	0	0	0	0	
VISC-SYNTHESIS	viscosin biosynthesis	false	0	0	0	0	
AGMA-TRANSP	Agmatine Transport	false	0	0	0	0	
AGMA-PROD	Agmatine extracellular biosynthesis	true	100	0	0	0	rxn1 
MUC-GLYCAN_DEG	Mucus glycans degradation	false	30	0	0	0	RXN-12088 3.2.1.23-RXN 3.2.1.52-RXN 
EXO-GALACTAN_DEG	Extracellular galactan(2n) degradation	false	0	0	0	0	
INULIN-DEGRADATION-EXO	Inulin degradation(11xFru,1xGlc) (extracellular)	false	0	2	1	0	
